rank,archetype,combined_archetype_entries,representative_player,quantity,set_code,collector_number,raw_locator,top10,limitless_card_url,archetype_tag,meta_tag_top50,meta_tag_top10
18,Hop's Trevenant,63,Matt Walter,4,ASC,95,ASC-95,False,https://limitlesstcg.com/cards/ASC/95,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,3,ASC,96,ASC-96,False,https://limitlesstcg.com/cards/ASC/96,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,2,JTG,117,JTG-117,False,https://limitlesstcg.com/cards/JTG/117,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,1,JTG,135,JTG-135,False,https://limitlesstcg.com/cards/JTG/135,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,1,JTG,136,JTG-136,False,https://limitlesstcg.com/cards/JTG/136,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,1,ASC,177,ASC-177,False,https://limitlesstcg.com/cards/ASC/177,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,1,ASC,76,ASC-76,False,https://limitlesstcg.com/cards/ASC/76,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,1,DRI,10,DRI-10,False,https://limitlesstcg.com/cards/DRI/10,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,4,MEG,119,MEG-119,False,https://limitlesstcg.com/cards/MEG/119,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,4,ASC,207,ASC-207,False,https://limitlesstcg.com/cards/ASC/207,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,3,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,2,TWM,151,TWM-151,False,https://limitlesstcg.com/cards/TWM/151,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,4,SVI,186,SVI-186,False,https://limitlesstcg.com/cards/SVI/186,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,4,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,3,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,2,JTG,147,JTG-147,False,https://limitlesstcg.com/cards/JTG/147,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,1,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,1,MEG,130,MEG-130,False,https://limitlesstcg.com/cards/MEG/130,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,1,TWM,163,TWM-163,False,https://limitlesstcg.com/cards/TWM/163,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,4,JTG,148,JTG-148,False,https://limitlesstcg.com/cards/JTG/148,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,1,ASC,181,ASC-181,False,https://limitlesstcg.com/cards/ASC/181,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,4,JTG,154,JTG-154,False,https://limitlesstcg.com/cards/JTG/154,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,4,TEF,161,TEF-161,False,https://limitlesstcg.com/cards/TEF/161,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
18,Hop's Trevenant,63,Matt Walter,4,POR,88,POR-88,False,https://limitlesstcg.com/cards/POR/88,ptcg::archetype::hop_s_trevenant,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,4,DRI,32,DRI-32,False,https://limitlesstcg.com/cards/DRI/32,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,4,DRI,33,DRI-33,False,https://limitlesstcg.com/cards/DRI/33,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,4,DRI,34,DRI-34,False,https://limitlesstcg.com/cards/DRI/34,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,ASC,158,ASC-158,False,https://limitlesstcg.com/cards/ASC/158,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,ASC,159,ASC-159,False,https://limitlesstcg.com/cards/ASC/159,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,SSP,21,SSP-21,False,https://limitlesstcg.com/cards/SSP/21,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,DRI,10,DRI-10,False,https://limitlesstcg.com/cards/DRI/10,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,4,DRI,165,DRI-165,False,https://limitlesstcg.com/cards/DRI/165,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,TWM,155,TWM-155,False,https://limitlesstcg.com/cards/TWM/155,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,MEG,119,MEG-119,False,https://limitlesstcg.com/cards/MEG/119,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,JTG,143,JTG-143,False,https://limitlesstcg.com/cards/JTG/143,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,POR,76,POR-76,False,https://limitlesstcg.com/cards/POR/76,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,TWM,154,TWM-154,False,https://limitlesstcg.com/cards/TWM/154,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,4,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,ASC,184,ASC-184,False,https://limitlesstcg.com/cards/ASC/184,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,MEG,125,MEG-125,False,https://limitlesstcg.com/cards/MEG/125,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,MEG,130,MEG-130,False,https://limitlesstcg.com/cards/MEG/130,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,JTG,156,JTG-156,False,https://limitlesstcg.com/cards/JTG/156,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,TWM,163,TWM-163,False,https://limitlesstcg.com/cards/TWM/163,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,ASC,212,ASC-212,False,https://limitlesstcg.com/cards/ASC/212,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,POR,82,POR-82,False,https://limitlesstcg.com/cards/POR/82,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,WHT,80,WHT-80,False,https://limitlesstcg.com/cards/WHT/80,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,2,PFL,85,PFL-85,False,https://limitlesstcg.com/cards/PFL/85,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,1,SSP,177,SSP-177,False,https://limitlesstcg.com/cards/SSP/177,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
19,Ethan's Typhlosion,62,Gavin Chen,5,MEE,2,MEE-2,False,https://limitlesstcg.com/cards/MEE/2,ptcg::archetype::ethan_s_typhlosion,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,3,CRI,20,CRI-20,False,https://limitlesstcg.com/cards/CRI/20,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,TWM,57,TWM-57,False,https://limitlesstcg.com/cards/TWM/57,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,CRI,21,CRI-21,False,https://limitlesstcg.com/cards/CRI/21,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,2,TWM,106,TWM-106,False,https://limitlesstcg.com/cards/TWM/106,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,2,PRE,35,PRE-35,False,https://limitlesstcg.com/cards/PRE/35,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,PRE,36,PRE-36,False,https://limitlesstcg.com/cards/PRE/36,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,PRE,37,PRE-37,False,https://limitlesstcg.com/cards/PRE/37,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,2,POR,20,POR-20,False,https://limitlesstcg.com/cards/POR/20,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,POR,21,POR-21,False,https://limitlesstcg.com/cards/POR/21,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,ASC,46,ASC-46,False,https://limitlesstcg.com/cards/ASC/46,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,ASC,47,ASC-47,False,https://limitlesstcg.com/cards/ASC/47,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,ASC,16,ASC-16,False,https://limitlesstcg.com/cards/ASC/16,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,DRI,10,DRI-10,False,https://limitlesstcg.com/cards/DRI/10,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,SSP,76,SSP-76,False,https://limitlesstcg.com/cards/SSP/76,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,POR,62,POR-62,False,https://limitlesstcg.com/cards/POR/62,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,4,MEG,119,MEG-119,False,https://limitlesstcg.com/cards/MEG/119,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,3,WHT,84,WHT-84,False,https://limitlesstcg.com/cards/WHT/84,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,2,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,2,SFA,57,SFA-57,False,https://limitlesstcg.com/cards/SFA/57,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,POR,76,POR-76,False,https://limitlesstcg.com/cards/POR/76,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,MEG,132,MEG-132,False,https://limitlesstcg.com/cards/MEG/132,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,4,ASC,184,ASC-184,False,https://limitlesstcg.com/cards/ASC/184,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,3,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,3,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,2,MEG,125,MEG-125,False,https://limitlesstcg.com/cards/MEG/125,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,MEG,130,MEG-130,False,https://limitlesstcg.com/cards/MEG/130,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,CRI,82,CRI-82,False,https://limitlesstcg.com/cards/CRI/82,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,TWM,153,TWM-153,False,https://limitlesstcg.com/cards/TWM/153,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,1,SCR,136,SCR-136,False,https://limitlesstcg.com/cards/SCR/136,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,6,MEE,3,MEE-3,False,https://limitlesstcg.com/cards/MEE/3,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
20,Greninja,62,Gerardo Velasquez,3,WHT,86,WHT-86,False,https://limitlesstcg.com/cards/WHT/86,ptcg::archetype::greninja,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,4,MEG,104,MEG-104,False,https://limitlesstcg.com/cards/MEG/104,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,4,POR,62,POR-62,False,https://limitlesstcg.com/cards/POR/62,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,4,ASC,76,ASC-76,False,https://limitlesstcg.com/cards/ASC/76,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,3,SSP,76,SSP-76,False,https://limitlesstcg.com/cards/SSP/76,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,2,TWM,64,TWM-64,False,https://limitlesstcg.com/cards/TWM/64,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,2,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,1,PFL,14,PFL-14,False,https://limitlesstcg.com/cards/PFL/14,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,1,SSP,56,SSP-56,False,https://limitlesstcg.com/cards/SSP/56,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,1,ASC,121,ASC-121,False,https://limitlesstcg.com/cards/ASC/121,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,4,SCR,133,SCR-133,False,https://limitlesstcg.com/cards/SCR/133,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,3,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,2,TEF,145,TEF-145,False,https://limitlesstcg.com/cards/TEF/145,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,1,SSP,170,SSP-170,False,https://limitlesstcg.com/cards/SSP/170,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,4,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,4,SSP,175,SSP-175,False,https://limitlesstcg.com/cards/SSP/175,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,3,PFL,94,PFL-94,False,https://limitlesstcg.com/cards/PFL/94,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,1,TEF,157,TEF-157,False,https://limitlesstcg.com/cards/TEF/157,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,2,JTG,151,JTG-151,False,https://limitlesstcg.com/cards/JTG/151,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,4,SCR,131,SCR-131,False,https://limitlesstcg.com/cards/SCR/131,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,4,MEE,5,MEE-5,False,https://limitlesstcg.com/cards/MEE/5,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,2,MEE,3,MEE-3,False,https://limitlesstcg.com/cards/MEE/3,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,2,MEE,6,MEE-6,False,https://limitlesstcg.com/cards/MEE/6,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,1,POR,88,POR-88,False,https://limitlesstcg.com/cards/POR/88,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
21,Lillie's Clefairy,56,James Kowalski,1,MEE,2,MEE-2,False,https://limitlesstcg.com/cards/MEE/2,ptcg::archetype::lillie_s_clefairy,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,4,TEF,113,TEF-113,False,https://limitlesstcg.com/cards/TEF/113,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,4,TEF,114,TEF-114,False,https://limitlesstcg.com/cards/TEF/114,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,2,CRI,61,CRI-61,False,https://limitlesstcg.com/cards/CRI/61,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,2,BLK,67,BLK-67,False,https://limitlesstcg.com/cards/BLK/67,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,POR,62,POR-62,False,https://limitlesstcg.com/cards/POR/62,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,DRI,51,DRI-51,False,https://limitlesstcg.com/cards/DRI/51,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,ASC,162,ASC-162,False,https://limitlesstcg.com/cards/ASC/162,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,DRI,10,DRI-10,False,https://limitlesstcg.com/cards/DRI/10,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,PRE,86,PRE-86,False,https://limitlesstcg.com/cards/PRE/86,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,TWM,123,TWM-123,False,https://limitlesstcg.com/cards/TWM/123,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,4,ASC,207,ASC-207,False,https://limitlesstcg.com/cards/ASC/207,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,2,JTG,146,JTG-146,False,https://limitlesstcg.com/cards/JTG/146,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,2,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,4,ASC,209,ASC-209,False,https://limitlesstcg.com/cards/ASC/209,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,2,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,2,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,2,DRI,164,DRI-164,False,https://limitlesstcg.com/cards/DRI/164,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,ASC,184,ASC-184,False,https://limitlesstcg.com/cards/ASC/184,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,CRI,82,CRI-82,False,https://limitlesstcg.com/cards/CRI/82,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,SSP,185,SSP-185,False,https://limitlesstcg.com/cards/SSP/185,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,ASC,181,ASC-181,False,https://limitlesstcg.com/cards/ASC/181,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,WHT,80,WHT-80,False,https://limitlesstcg.com/cards/WHT/80,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,1,SSP,177,SSP-177,False,https://limitlesstcg.com/cards/SSP/177,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
22,Metagross,50,Drew Cate,17,MEE,8,MEE-8,False,https://limitlesstcg.com/cards/MEE/8,ptcg::archetype::metagross,ptcg::meta::2026_06::top50,
23,Ceruledge,33,Taylor Cook,4,SSP,32,SSP-32,False,https://limitlesstcg.com/cards/SSP/32,ptcg::archetype::ceruledge,ptcg::meta::2026_06::top50,
23,Ceruledge,33,Taylor Cook,3,SSP,36,SSP-36,False,https://limitlesstcg.com/cards/SSP/36,ptcg::archetype::ceruledge,ptcg::meta::2026_06::top50,
23,Ceruledge,33,Taylor Cook,2,MEG,75,MEG-75,False,https://limitlesstcg.com/cards/MEG/75,ptcg::archetype::ceruledge,ptcg::meta::2026_06::top50,
23,Ceruledge,33,Taylor Cook,2,MEG,74,MEG-74,False,https://limitlesstcg.com/cards/MEG/74,ptcg::archetype::ceruledge,ptcg::meta::2026_06::top50,
23,Ceruledge,33,Taylor Cook,1,TEF,85,TEF-85,False,https://limitlesstcg.com/cards/TEF/85,ptcg::archetype::ceruledge,ptcg::meta::2026_06::top50,
23,Ceruledge,33,Taylor Cook,4,TEF,147,TEF-147,False,https://limitlesstcg.com/cards/TEF/147,ptcg::archetype::ceruledge,ptcg::meta::2026_06::top50,
